y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
12,101,55,25,WI,Dane County,26,51,2347
12,101,18,57,IN,Hamilton County,25,55,1992
12,101,20,91,KS,Johnson County,25,53,3515
12,101,23,5,ME,Cumberland County,25,43,1884
12,101,23,19,ME,Penobscot County,25,49,769
12,101,33,15,NH,Rockingham County,25,46,2066
12,101,37,133,NC,Onslow County,25,53,1446
12,101,12,55,FL,Highlands County,24,47,1137
12,101,12,87,FL,Monroe County,24,43,1636
12,101,12,113,FL,Santa Rosa County,24,61,1928
12,101,25,21,MA,Norfolk County,24,57,2743
12,101,27,37,MN,Dakota County,24,61,2783
12,101,34,21,NJ,Mercer County,24,51,1731
12,101,42,45,PA,Delaware County,24,46,4209
12,101,42,79,PA,Luzerne County,24,39,1300
12,101,39,17,OH,Butler County,23,46,2152
12,101,10,3,DE,New Castle County,22,49,2052
12,101,12,85,FL,Martin County,22,39,2704
12,101,13,57,GA,Cherokee County,22,50,2088
12,101,26,49,MI,Genesee County,22,34,1153
12,101,34,15,NJ,Gloucester County,22,43,3161
12,101,39,93,OH,Lorain County,22,47,879
12,101,8,69,CO,Larimer County,21,37,2006
12,101,12,35,FL,Flagler County,21,38,1374
12,101,36,1,NY,Albany County,21,43,1943
12,101,48,141,TX,El Paso County,21,43,1520
12,101,17,163,IL,St. Clair County,20,39,1533
12,101,26,139,MI,Ottawa County,20,30,1112
12,101,34,1,NJ,Atlantic County,20,40,1764
12,101,42,49,PA,Erie County,20,32,931
12,101,48,453,TX,Travis County,20,24,1959
12,101,55,79,WI,Milwaukee County,20,40,1111
12,103,12,57,FL,Hillsborough County,5049,7226,429497
12,103,12,101,FL,Pasco County,1952,3207,109590
12,103,12,81,FL,Manatee County,669,973,55995
12,103,12,95,FL,Orange County,664,941,58262
12,103,17,31,IL,Cook County,450,658,85476
12,103,12,86,FL,Miami-Dade County,416,593,45274
12,103,12,115,FL,Sarasota County,404,556,30358
12,103,12,105,FL,Polk County,398,599,22088
12,103,12,11,FL,Broward County,393,549,25055
12,103,12,71,FL,Lee County,392,558,31492
12,103,6,37,CA,Los Angeles County,343,543,63097
12,103,12,53,FL,Hernando County,286,426,15441
12,103,12,99,FL,Palm Beach County,274,370,21703
12,103,12,31,FL,Duval County,266,345,17168
12,103,12,73,FL,Leon County,242,301,9998
12,103,12,1,FL,Alachua County,233,318,14343
12,103,36,103,NY,Suffolk County,232,347,22491
12,103,4,13,AZ,Maricopa County,221,320,19100
12,103,12,9,FL,Brevard County,219,297,24759
12,103,6,73,CA,San Diego County,212,344,22347
12,103,13,121,GA,Fulton County,195,274,42639
12,103,12,117,FL,Seminole County,187,263,16422
12,103,36,61,NY,New York County,180,237,46548
12,103,36,81,NY,Queens County,175,273,14240
12,103,42,3,PA,Allegheny County,171,239,20230
12,103,25,17,MA,Middlesex County,165,259,16754
12,103,39,49,OH,Franklin County,163,230,12520
12,103,12,83,FL,Marion County,160,238,10451
12,103,32,3,NV,Clark County,156,229,9717
12,103,51,59,VA,Fairfax County,152,232,18873
12,103,36,59,NY,Nassau County,146,231,16998
12,103,12,127,FL,Volusia County,143,203,10504
12,103,9,110,CT,Capitol Planning Region,140,235,18339
12,103,26,125,MI,Oakland County,137,212,18887
12,103,36,47,NY,Kings County,137,220,12703
12,103,42,101,PA,Philadelphia County,136,202,12873
12,103,8,31,CO,Denver County,135,173,16627
12,103,37,119,NC,Mecklenburg County,133,203,28639
12,103,18,97,IN,Marion County,129,174,8584
12,103,53,33,WA,King County,129,190,22608
12,103,48,201,TX,Harris County,128,188,11782
12,103,27,53,MN,Hennepin County,127,192,16392
12,103,36,29,NY,Erie County,124,177,8848
12,103,47,37,TN,Davidson County,124,162,19339
12,103,12,17,FL,Citrus County,122,164,5910
12,103,17,43,IL,DuPage County,122,220,19481
12,103,12,15,FL,Charlotte County,121,180,8378
12,103,12,69,FL,Lake County,117,182,7131
12,103,39,35,OH,Cuyahoga County,113,169,7574
12,103,37,183,NC,Wake County,112,201,15861
12,103,36,55,NY,Monroe County,108,187,8894
12,103,12,97,FL,Osceola County,106,166,6961
12,103,12,21,FL,Collier County,105,138,18301
12,103,13,89,GA,DeKalb County,104,175,13312
12,103,48,453,TX,Travis County,104,142,17341
12,103,8,41,CO,El Paso County,102,162,6376
12,103,21,111,KY,Jefferson County,102,157,11292
12,103,25,27,MA,Worcester County,102,138,8637
12,103,13,135,GA,Gwinnett County,100,161,8464
12,103,13,67,GA,Cobb County,98,164,11307
12,103,48,113,TX,Dallas County,96,143,11426
12,103,6,59,CA,Orange County,95,154,21727
12,103,42,91,PA,Montgomery County,94,142,8754
12,103,25,9,MA,Essex County,92,132,12818
12,103,26,163,MI,Wayne County,92,138,5650
12,103,48,439,TX,Tarrant County,92,140,8634
12,103,24,31,MD,Montgomery County,91,146,25193
12,103,55,79,WI,Milwaukee County,91,128,5834
12,103,24,5,MD,Baltimore County,88,149,8589
12,103,36,5,NY,Bronx County,87,129,5175
12,103,39,61,OH,Hamilton County,85,127,10395
12,103,9,190,CT,Western Connecticut Planning Regi,83,129,11888
12,103,11,1,DC,District of Columbia,80,96,8693
12,103,25,25,MA,Suffolk County,79,103,14914
12,103,34,25,NJ,Monmouth County,79,126,16075
12,103,26,99,MI,Macomb County,78,139,6038
12,103,36,119,NY,Westchester County,78,132,11208
12,103,17,97,IL,Lake County,77,133,11267
12,103,24,3,MD,Anne Arundel County,77,118,10958
12,103,34,3,NJ,Bergen County,76,115,11888
12,103,12,33,FL,Escambia County,75,122,6529
12,103,34,27,NJ,Morris County,75,112,9609
12,103,9,170,CT,South Central Connecticut Plannin,74,115,6543
12,103,25,21,MA,Norfolk County,73,109,10847
12,103,34,17,NJ,Hudson County,72,120,14702
12,103,24,510,MD,Baltimore city,71,95,10912
12,103,42,17,PA,Bucks County,71,106,8564
12,103,29,189,MO,St. Louis County,70,113,20337
12,103,8,5,CO,Arapahoe County,69,118,6533
12,103,12,109,FL,St. Johns County,69,97,6056
12,103,12,111,FL,St. Lucie County,68,92,4516
12,103,8,59,CO,Jefferson County,65,95,6736
12,103,44,7,RI,Providence County,65,107,4163
12,103,12,91,FL,Okaloosa County,64,91,4508
12,103,47,157,TN,Shelby County,62,123,5998
12,103,53,53,WA,Pierce County,62,126,8257
12,103,55,133,WI,Waukesha County,62,103,9277
12,103,26,81,MI,Kent County,61,103,5945
12,103,10,3,DE,New Castle County,60,97,8252
12,103,15,3,HI,Honolulu County,60,99,4322
12,103,34,23,NJ,Middlesex County,60,103,20783
12,103,34,29,NJ,Ocean County,59,87,8176
12,103,36,67,NY,Onondaga County,59,92,6331
12,103,39,153,OH,Summit County,59,92,6813
12,103,51,13,VA,Arlington County,59,78,12260
12,103,17,197,IL,Will County,57,94,5136
12,103,34,7,NJ,Camden County,57,92,4269
12,103,17,111,IL,McHenry County,56,81,3422
12,103,18,57,IN,Hamilton County,56,90,7045
12,103,37,21,NC,Buncombe County,56,86,11153
12,103,42,45,PA,Delaware County,56,81,5092
12,103,51,810,VA,Virginia Beach city,56,93,8531
12,103,12,119,FL,Sumter County,55,80,5156
12,103,12,5,FL,Bay County,54,78,3125
12,103,12,87,FL,Monroe County,54,91,6208
12,103,20,91,KS,Johnson County,54,115,8493
12,103,33,11,NH,Hillsborough County,54,85,3921
12,103,34,13,NJ,Essex County,54,79,6329
12,103,6,85,CA,Santa Clara County,53,88,19177
12,103,25,13,MA,Hampden County,53,85,4429
12,103,45,19,SC,Charleston County,53,78,4067
12,103,48,29,TX,Bexar County,53,80,4583
12,103,25,23,MA,Plymouth County,52,82,7548
12,103,25,1,MA,Barnstable County,51,73,5019
12,103,48,85,TX,Collin County,51,76,5327
12,103,17,89,IL,Kane County,50,79,5047
12,103,47,93,TN,Knox County,50,77,3147
12,103,48,121,TX,Denton County,50,88,6330
12,103,51,107,VA,Loudoun County,50,81,7218
12,103,55,25,WI,Dane County,50,83,3629
12,103,12,19,FL,Clay County,49,81,4695
12,103,29,95,MO,Jackson County,49,79,5724
12,103,34,5,NJ,Burlington County,49,84,5251
12,103,12,113,FL,Santa Rosa County,48,69,2819
12,103,23,5,ME,Cumberland County,48,59,4633
12,103,39,113,OH,Montgomery County,48,73,3191
12,103,42,71,PA,Lancaster County,48,76,2833
12,103,42,79,PA,Luzerne County,48,77,4162
12,103,51,153,VA,Prince William County,48,75,4697
12,103,6,1,CA,Alameda County,47,68,8296
12,103,25,5,MA,Bristol County,47,69,2603
12,103,36,85,NY,Richmond County,47,69,3622
12,103,6,67,CA,Sacramento County,46,89,2666
12,103,36,71,NY,Orange County,46,64,3259
12,103,6,65,CA,Riverside County,45,65,2657
12,103,33,15,NH,Rockingham County,45,70,4416
12,103,41,51,OR,Multnomah County,45,55,8123
12,103,4,19,AZ,Pima County,44,61,2345
12,103,8,35,CO,Douglas County,44,80,8475
12,103,42,29,PA,Chester County,44,73,6925
12,103,45,45,SC,Greenville County,44,80,3329
12,103,49,35,UT,Salt Lake County,44,69,3188
12,103,8,1,CO,Adams County,43,62,2584
12,103,9,140,CT,Naugatuck Valley Planning Region,43,70,5730
12,103,34,1,NJ,Atlantic County,43,67,4956
12,103,1,73,AL,Jefferson County,42,71,4234
12,103,18,3,IN,Allen County,42,60,1742
12,103,19,153,IA,Polk County,42,64,4281
12,103,34,35,NJ,Somerset County,42,61,7194
12,103,36,91,NY,Saratoga County,41,66,5496
12,103,39,95,OH,Lucas County,41,61,2649
12,103,13,117,GA,Forsyth County,40,64,3404
12,103,35,1,NM,Bernalillo County,40,57,2629
12,103,42,49,PA,Erie County,40,50,2482
12,103,12,55,FL,Highlands County,39,60,1519
12,103,23,31,ME,York County,38,51,3510
12,103,24,27,MD,Howard County,38,54,5024
12,103,47,149,TN,Rutherford County,38,75,2331
12,103,8,13,CO,Boulder County,37,54,4613
12,103,8,69,CO,Larimer County,37,51,2552
12,103,22,71,LA,Orleans Parish,37,55,3583
12,103,34,39,NJ,Union County,37,61,5463
12,103,39,151,OH,Stark County,37,63,2522
12,103,40,143,OK,Tulsa County,37,64,4845
12,103,9,120,CT,Greater Bridgeport Planning Regio,36,59,13847
12,103,34,21,NJ,Mercer County,36,58,4565
12,103,34,31,NJ,Passaic County,36,55,4062
12,103,42,95,PA,Northampton County,36,57,3054
12,103,12,35,FL,Flagler County,35,49,2044
12,103,29,510,MO,St. Louis city,35,63,6212
12,103,31,55,NE,Douglas County,35,51,2134
12,103,45,79,SC,Richland County,35,54,2040
12,103,12,85,FL,Martin County,34,43,3554
12,103,24,33,MD,Prince George's County,34,58,2727
12,103,27,37,MN,Dakota County,34,60,2187
12,103,39,17,OH,Butler County,34,55,2270
12,103,42,11,PA,Berks County,34,49,1546
12,103,42,133,PA,York County,34,55,3130
12,103,48,491,TX,Williamson County,34,59,2848
12,103,13,51,GA,Chatham County,33,58,2260
12,103,17,143,IL,Peoria County,33,46,2098
12,103,36,65,NY,Oneida County,33,46,2906
12,103,39,165,OH,Warren County,33,55,5184
12,103,42,77,PA,Lehigh County,33,66,2227
12,103,47,65,TN,Hamilton County,33,53,1846
12,103,53,61,WA,Snohomish County,33,54,3055
12,103,13,57,GA,Cherokee County,32,49,2424
12,103,32,31,NV,Washoe County,32,45,1910
12,103,36,87,NY,Rockland County,32,53,4171
12,103,37,129,NC,New Hanover County,32,42,2676
12,103,6,81,CA,San Mateo County,31,54,6433
12,103,9,130,CT,Lower Connecticut River Valley Pl,31,46,3987
12,103,36,1,NY,Albany County,31,52,3120
12,103,37,133,NC,Onslow County,31,51,2067
12,103,42,43,PA,Dauphin County,31,40,2375
12,103,16,1,ID,Ada County,30,44,2179
12,103,18,89,IN,Lake County,30,50,2088
12,103,24,21,MD,Frederick County,30,48,2885
12,103,29,183,MO,St. Charles County,30,54,3795
12,103,34,9,NJ,Cape May County,30,41,6632
12,103,37,51,NC,Cumberland County,30,47,2365
12,103,48,141,TX,El Paso County,30,55,1642
12,103,51,710,VA,Norfolk city,30,40,2687
12,103,6,13,CA,Contra Costa County,29,52,3213
12,103,10,5,DE,Sussex County,29,46,2842
12,103,18,141,IN,St. Joseph County,29,52,3038
12,103,26,161,MI,Washtenaw County,29,39,2624
12,103,27,123,MN,Ramsey County,29,42,3762
12,103,36,63,NY,Niagara County,29,43,1781
12,103,40,109,OK,Oklahoma County,29,43,2074
12,103,47,187,TN,Williamson County,29,48,4510
12,103,51,41,VA,Chesterfield County,29,42,2613
12,103,51,87,VA,Henrico County,29,60,6706
12,103,1,89,AL,Madison County,28,43,2327
12,103,6,111,CA,Ventura County,28,55,3884
12,103,27,3,MN,Anoka County,28,47,2863
12,103,42,69,PA,Lackawanna County,28,43,1785
12,103,51,510,VA,Alexandria city,28,43,3884
12,103,12,39,FL,Gadsden County,27,31,640
12,103,12,61,FL,Indian River County,27,36,2475
12,103,21,67,KY,Fayette County,27,37,2315
12,103,36,111,NY,Ulster County,27,35,2967
12,103,53,11,WA,Clark County,27,41,2988
12,103,6,71,CA,San Bernardino County,26,40,1586
12,103,6,75,CA,San Francisco County,26,35,6828
12,103,26,49,MI,Genesee County,26,38,1431
12,103,36,7,NY,Broome County,26,36,1443
12,103,36,27,NY,Dutchess County,26,33,1734
12,103,39,41,OH,Delaware County,26,39,3163
12,103,42,129,PA,Westmoreland County,26,40,2095
12,103,45,51,SC,Horry County,26,35,1230
12,103,36,93,NY,Schenectady County,25,38,1425
12,103,37,63,NC,Durham County,25,33,2038
12,103,39,93,OH,Lorain County,25,48,1962
12,103,41,5,OR,Clackamas County,25,46,2584
12,103,5,119,AR,Pulaski County,24,36,3103
12,103,29,77,MO,Greene County,24,29,1154
12,103,42,89,PA,Monroe County,24,39,3826
12,103,44,9,RI,Washington County,24,38,3109
12,103,53,63,WA,Spokane County,24,36,3050
12,103,6,97,CA,Sonoma County,23,37,2262
12,103,18,105,IN,Monroe County,23,36,1520
12,103,20,173,KS,Sedgwick County,23,39,1637
12,103,26,93,MI,Livingston County,23,40,2333
12,103,39,85,OH,Lake County,23,30,1352
12,103,47,165,TN,Sumner County,23,47,1276
12,103,6,83,CA,Santa Barbara County,22,38,2862
12,103,12,131,FL,Walton County,22,35,2349
12,103,17,201,IL,Winnebago County,22,37,1609
12,103,24,43,MD,Washington County,22,39,1922
12,103,34,15,NJ,Gloucester County,22,32,2652
12,103,37,25,NC,Cabarrus County,22,32,1950
12,103,37,81,NC,Guilford County,22,39,980
12,103,39,25,OH,Clermont County,22,37,1952
12,103,45,13,SC,Beaufort County,22,36,3288
12,103,6,61,CA,Placer County,21,36,1777
